,NAME_LATN,fecha,min,max,mean
12,"Köln, Kreisfreie Stadt",1954-08-30,16.667633056640625,16.878204345703125,16.758479527064733
13,"Dresden, Kreisfreie Stadt",1954-08-30,16.16290283203125,16.21728515625,16.191925048828125
14,"Leipzig, Kreisfreie Stadt",1954-08-30,17.2716064453125,17.315704345703125,17.293655395507812
0,"München, Kreisfreie Stadt",1954-08-31,18.106964111328125,18.1627197265625,18.139007568359375
1,"Stuttgart, Stadtkreis",1954-08-31,18.08074951171875,18.099517822265625,18.090133666992188
2,"Nürnberg, Kreisfreie Stadt",1954-08-31,17.2847900390625,17.3201904296875,17.302490234375
3,"Bremen, Kreisfreie Stadt",1954-08-31,16.4627685546875,16.60235595703125,16.536871337890624
4,Hamburg,1954-08-31,16.173583984375,16.3936767578125,16.317022150213067
5,"Frankfurt am Main, Kreisfreie Stadt",1954-08-31,18.601043701171875,18.8851318359375,18.7218017578125
6,Berlin,1954-08-31,16.33746337890625,16.80584716796875,16.568545532226562
7,"Dortmund, Kreisfreie Stadt",1954-08-31,16.94769287109375,17.250762939453125,17.103599548339844
8,Region Hannover,1954-08-31,16.665069580078125,17.077789306640625,16.946584065755207
9,"Düsseldorf, Kreisfreie Stadt",1954-08-31,17.41741943359375,17.840362548828125,17.66961669921875
10,"Duisburg, Kreisfreie Stadt",1954-08-31,17.723052978515625,17.78778076171875,17.755416870117188
11,"Essen, Kreisfreie Stadt",1954-08-31,17.258758544921875,17.503936767578125,17.388076782226562
12,"Köln, Kreisfreie Stadt",1954-08-31,17.628082275390625,17.8431396484375,17.73040771484375
13,"Dresden, Kreisfreie Stadt",1954-08-31,17.124786376953125,17.201690673828125,17.175944010416668
14,"Leipzig, Kreisfreie Stadt",1954-08-31,17.688018798828125,17.69244384765625,17.690231323242188
0,"München, Kreisfreie Stadt",1954-09-01,19.246826171875,19.32147216796875,19.296590169270832
1,"Stuttgart, Stadtkreis",1954-09-01,18.969207763671875,19.032379150390625,19.00079345703125
2,"Nürnberg, Kreisfreie Stadt",1954-09-01,19.4537353515625,19.559967041015625,19.506851196289062
3,"Bremen, Kreisfreie Stadt",1954-09-01,19.662261962890625,19.7977294921875,19.725323486328126
4,Hamburg,1954-09-01,19.306549072265625,19.53076171875,19.422629616477273
5,"Frankfurt am Main, Kreisfreie Stadt",1954-09-01,19.87884521484375,19.89605712890625,19.887156168619793
6,Berlin,1954-09-01,19.19012451171875,19.640167236328125,19.370111083984376
7,"Dortmund, Kreisfreie Stadt",1954-09-01,19.5828857421875,19.78009033203125,19.687423706054688
8,Region Hannover,1954-09-01,19.6968994140625,20.17657470703125,19.983097330729166
9,"Düsseldorf, Kreisfreie Stadt",1954-09-01,19.230926513671875,19.52392578125,19.425857543945312
10,"Duisburg, Kreisfreie Stadt",1954-09-01,19.4241943359375,19.556549072265625,19.490371704101562
11,"Essen, Kreisfreie Stadt",1954-09-01,19.565673828125,19.60943603515625,19.59326934814453
12,"Köln, Kreisfreie Stadt",1954-09-01,18.81134033203125,19.0870361328125,18.924329485212052
13,"Dresden, Kreisfreie Stadt",1954-09-01,19.236846923828125,19.2413330078125,19.238922119140625
14,"Leipzig, Kreisfreie Stadt",1954-09-01,20.001373291015625,20.056304931640625,20.028839111328125
0,"München, Kreisfreie Stadt",1954-09-02,19.414642333984375,19.5516357421875,19.482218424479168
1,"Stuttgart, Stadtkreis",1954-09-02,19.58935546875,19.763153076171875,19.676254272460938
2,"Nürnberg, Kreisfreie Stadt",1954-09-02,20.4744873046875,20.544219970703125,20.509353637695312
3,"Bremen, Kreisfreie Stadt",1954-09-02,20.5062255859375,20.8839111328125,20.6891357421875
4,Hamburg,1954-09-02,20.3427734375,20.77154541015625,20.539370450106535
5,"Frankfurt am Main, Kreisfreie Stadt",1954-09-02,20.2890625,20.44842529296875,20.387339274088543
6,Berlin,1954-09-02,21.15435791015625,21.62017822265625,21.3249267578125
7,"Dortmund, Kreisfreie Stadt",1954-09-02,20.64715576171875,20.846954345703125,20.75072479248047
8,Region Hannover,1954-09-02,20.440582275390625,21.38311767578125,20.960542805989583
9,"Düsseldorf, Kreisfreie Stadt",1954-09-02,20.3126220703125,20.549072265625,20.461402893066406
10,"Duisburg, Kreisfreie Stadt",1954-09-02,20.478973388671875,20.5263671875,20.502670288085938
11,"Essen, Kreisfreie Stadt",1954-09-02,20.3040771484375,20.5108642578125,20.416854858398438
12,"Köln, Kreisfreie Stadt",1954-09-02,20.164794921875,20.438568115234375,20.258126395089285
13,"Dresden, Kreisfreie Stadt",1954-09-02,20.687255859375,20.76104736328125,20.728413899739582
14,"Leipzig, Kreisfreie Stadt",1954-09-02,21.723968505859375,21.75091552734375,21.737442016601562
0,"München, Kreisfreie Stadt",1954-09-03,18.08392333984375,18.24517822265625,18.1580810546875
1,"Stuttgart, Stadtkreis",1954-09-03,17.559326171875,17.747314453125,17.6533203125
2,"Nürnberg, Kreisfreie Stadt",1954-09-03,18.30926513671875,18.368072509765625,18.338668823242188
3,"Bremen, Kreisfreie Stadt",1954-09-03,18.60455322265625,19.125579833984375,18.83251953125
4,Hamburg,1954-09-03,18.452423095703125,18.947021484375,18.664817116477273
5,"Frankfurt am Main, Kreisfreie Stadt",1954-09-03,18.00909423828125,18.17059326171875,18.116678873697918
6,Berlin,1954-09-03,20.916534423828125,21.2415771484375,21.04149169921875
7,"Dortmund, Kreisfreie Stadt",1954-09-03,18.75469970703125,18.921661376953125,18.83380889892578
8,Region Hannover,1954-09-03,18.703033447265625,19.736602783203125,19.361275227864585
9,"Düsseldorf, Kreisfreie Stadt",1954-09-03,18.611358642578125,18.99969482421875,18.867515563964844
10,"Duisburg, Kreisfreie Stadt",1954-09-03,18.84881591796875,18.921142578125,18.884979248046875
11,"Essen, Kreisfreie Stadt",1954-09-03,18.43023681640625,18.737091064453125,18.594161987304688
12,"Köln, Kreisfreie Stadt",1954-09-03,18.34423828125,18.81103515625,18.513118198939733
13,"Dresden, Kreisfreie Stadt",1954-09-03,20.14678955078125,20.455596923828125,20.297007242838543
14,"Leipzig, Kreisfreie Stadt",1954-09-03,20.1119384765625,20.17681884765625,20.144378662109375
0,"München, Kreisfreie Stadt",1954-09-04,18.00213623046875,18.108367919921875,18.052775065104168
1,"Stuttgart, Stadtkreis",1954-09-04,18.185333251953125,18.247314453125,18.216323852539062
2,"Nürnberg, Kreisfreie Stadt",1954-09-04,18.506591796875,18.54119873046875,18.523895263671875
3,"Bremen, Kreisfreie Stadt",1954-09-04,19.32269287109375,19.6561279296875,19.463153076171874
4,Hamburg,1954-09-04,19.20806884765625,19.501129150390625,19.33118508078835
5,"Frankfurt am Main, Kreisfreie Stadt",1954-09-04,18.903564453125,19.108428955078125,19.013987223307293
6,Berlin,1954-09-04,19.163726806640625,19.340576171875,19.230307006835936
7,"Dortmund, Kreisfreie Stadt",1954-09-04,18.7410888671875,18.934478759765625,18.844085693359375
8,Region Hannover,1954-09-04,18.82244873046875,19.535919189453125,19.345880126953126
9,"Düsseldorf, Kreisfreie Stadt",1954-09-04,18.694244384765625,18.88604736328125,18.80847930908203
10,"Duisburg, Kreisfreie Stadt",1954-09-04,18.8203125,18.87841796875,18.849365234375
11,"Essen, Kreisfreie Stadt",1954-09-04,18.6922607421875,18.82061767578125,18.76299285888672
12,"Köln, Kreisfreie Stadt",1954-09-04,18.379302978515625,18.74371337890625,18.529981340680802
13,"Dresden, Kreisfreie Stadt",1954-09-04,19.003936767578125,19.066925048828125,19.040598551432293
14,"Leipzig, Kreisfreie Stadt",1954-09-04,19.80548095703125,19.8057861328125,19.805633544921875
0,"München, Kreisfreie Stadt",1954-09-05,19.21044921875,19.34893798828125,19.26654052734375
1,"Stuttgart, Stadtkreis",1954-09-05,18.918212890625,18.978668212890625,18.948440551757812
2,"Nürnberg, Kreisfreie Stadt",1954-09-05,19.174835205078125,19.26300048828125,19.218917846679688
3,"Bremen, Kreisfreie Stadt",1954-09-05,17.66656494140625,18.0419921875,17.848626708984376
4,Hamburg,1954-09-05,17.9906005859375,18.2596435546875,18.15498213334517
5,"Frankfurt am Main, Kreisfreie Stadt",1954-09-05,19.34637451171875,19.523712158203125,19.432688395182293
6,Berlin,1954-09-05,20.685546875,20.9278564453125,20.804525756835936
7,"Dortmund, Kreisfreie Stadt",1954-09-05,18.47979736328125,18.590576171875,18.530914306640625
8,Region Hannover,1954-09-05,18.67962646484375,19.734619140625,19.20828653971354
9,"Düsseldorf, Kreisfreie Stadt",1954-09-05,18.328033447265625,18.6197509765625,18.440696716308594
10,"Duisburg, Kreisfreie Stadt",1954-09-05,18.05242919921875,18.2144775390625,18.133453369140625
11,"Essen, Kreisfreie Stadt",1954-09-05,18.16131591796875,18.20257568359375,18.181198120117188
12,"Köln, Kreisfreie Stadt",1954-09-05,18.6787109375,18.83319091796875,18.743800571986608
13,"Dresden, Kreisfreie Stadt",1954-09-05,20.555419921875,20.786041259765625,20.68035888671875
14,"Leipzig, Kreisfreie Stadt",1954-09-05,20.41265869140625,20.46173095703125,20.43719482421875
0,"München, Kreisfreie Stadt",1954-09-06,17.867156982421875,18.021728515625,17.924672444661457
1,"Stuttgart, Stadtkreis",1954-09-06,17.954010009765625,18.082275390625,18.018142700195312
2,"Nürnberg, Kreisfreie Stadt",1954-09-06,18.33367919921875,18.362823486328125,18.348251342773438
3,"Bremen, Kreisfreie Stadt",1954-09-06,16.716796875,16.8333740234375,16.76015625
4,Hamburg,1954-09-06,16.763671875,16.99066162109375,16.929376775568183
5,"Frankfurt am Main, Kreisfreie Stadt",1954-09-06,17.96038818359375,18.28961181640625,18.132904052734375
6,Berlin,1954-09-06,18.535614013671875,18.75775146484375,18.66429748535156
7,"Dortmund, Kreisfreie Stadt",1954-09-06,16.97442626953125,17.211090087890625,17.096275329589844
8,Region Hannover,1954-09-06,16.57232666015625,17.3353271484375,16.940695190429686
9,"Düsseldorf, Kreisfreie Stadt",1954-09-06,17.1534423828125,17.4818115234375,17.35759735107422
10,"Duisburg, Kreisfreie Stadt",1954-09-06,17.3709716796875,17.385986328125,17.37847900390625
11,"Essen, Kreisfreie Stadt",1954-09-06,17.02301025390625,17.25250244140625,17.143783569335938
12,"Köln, Kreisfreie Stadt",1954-09-06,17.4813232421875,17.580596923828125,17.533495221819198
13,"Dresden, Kreisfreie Stadt",1954-09-06,18.3670654296875,18.552642822265625,18.471099853515625
14,"Leipzig, Kreisfreie Stadt",1954-09-06,18.6871337890625,18.7452392578125,18.7161865234375
0,"München, Kreisfreie Stadt",1954-09-07,17.786376953125,17.989501953125,17.861948649088543
1,"Stuttgart, Stadtkreis",1954-09-07,17.10205078125,17.230865478515625,17.166458129882812
2,"Nürnberg, Kreisfreie Stadt",1954-09-07,17.569122314453125,17.60797119140625,17.588546752929688
3,"Bremen, Kreisfreie Stadt",1954-09-07,16.906402587890625,17.20703125,17.034979248046874
4,Hamburg,1954-09-07,16.59320068359375,17.100494384765625,16.89506669477983
5,"Frankfurt am Main, Kreisfreie Stadt",1954-09-07,17.3087158203125,17.57537841796875,17.4522705078125
6,Berlin,1954-09-07,17.612945556640625,17.7601318359375,17.69697265625
7,"Dortmund, Kreisfreie Stadt",1954-09-07,17.039276123046875,17.265625,17.159088134765625
8,Region Hannover,1954-09-07,17.087066650390625,17.677276611328125,17.480244954427082
9,"Düsseldorf, Kreisfreie Stadt",1954-09-07,17.21697998046875,17.549072265625,17.436439514160156
10,"Duisburg, Kreisfreie Stadt",1954-09-07,17.357818603515625,17.4556884765625,17.406753540039062
11,"Essen, Kreisfreie Stadt",1954-09-07,17.0535888671875,17.26171875,17.167098999023438
12,"Köln, Kreisfreie Stadt",1954-09-07,17.447052001953125,17.6214599609375,17.529628208705358
13,"Dresden, Kreisfreie Stadt",1954-09-07,17.0709228515625,17.18310546875,17.140146891276043
14,"Leipzig, Kreisfreie Stadt",1954-09-07,17.79144287109375,17.85797119140625,17.82470703125
0,"München, Kreisfreie Stadt",1954-09-08,16.13165283203125,16.22808837890625,16.166982014973957
1,"Stuttgart, Stadtkreis",1954-09-08,16.07745361328125,16.202056884765625,16.139755249023438
2,"Nürnberg, Kreisfreie Stadt",1954-09-08,16.540557861328125,16.56231689453125,16.551437377929688
3,"Bremen, Kreisfreie Stadt",1954-09-08,15.919525146484375,16.0496826171875,15.973052978515625
4,Hamburg,1954-09-08,16.235595703125,16.4783935546875,16.37596823952415
5,"Frankfurt am Main, Kreisfreie Stadt",1954-09-08,16.3167724609375,16.604644775390625,16.475728352864582
6,Berlin,1954-09-08,17.17535400390625,17.53472900390625,17.345278930664062
7,"Dortmund, Kreisfreie Stadt",1954-09-08,15.45880126953125,15.7353515625,15.603897094726562
8,Region Hannover,1954-09-08,15.627838134765625,16.88360595703125,16.242574055989582
9,"Düsseldorf, Kreisfreie Stadt",1954-09-08,15.552581787109375,15.850830078125,15.739570617675781
10,"Duisburg, Kreisfreie Stadt",1954-09-08,15.838775634765625,15.85394287109375,15.846359252929688
11,"Essen, Kreisfreie Stadt",1954-09-08,15.493438720703125,15.728515625,15.617530822753906
12,"Köln, Kreisfreie Stadt",1954-09-08,15.5596923828125,15.8260498046875,15.675990513392858
13,"Dresden, Kreisfreie Stadt",1954-09-08,16.736663818359375,16.787872314453125,16.769022623697918
14,"Leipzig, Kreisfreie Stadt",1954-09-08,17.647216796875,17.6634521484375,17.65533447265625
0,"München, Kreisfreie Stadt",1954-09-09,15.9156494140625,16.083404541015625,15.974192301432291
1,"Stuttgart, Stadtkreis",1954-09-09,16.002471923828125,16.12030029296875,16.061386108398438
2,"Nürnberg, Kreisfreie Stadt",1954-09-09,16.34771728515625,16.429443359375,16.388580322265625
3,"Bremen, Kreisfreie Stadt",1954-09-09,16.2196044921875,16.269927978515625,16.249005126953126
4,Hamburg,1954-09-09,15.80865478515625,16.010498046875,15.935957475142045
5,"Frankfurt am Main, Kreisfreie Stadt",1954-09-09,15.643280029296875,15.91033935546875,15.815073649088541
6,Berlin,1954-09-09,17.69219970703125,17.843292236328125,17.750961303710938
7,"Dortmund, Kreisfreie Stadt",1954-09-09,16.235626220703125,16.520263671875,16.384872436523438
8,Region Hannover,1954-09-09,15.501068115234375,16.27679443359375,16.005558268229166
9,"Düsseldorf, Kreisfreie Stadt",1954-09-09,16.21588134765625,16.677642822265625,16.484046936035156
10,"Duisburg, Kreisfreie Stadt",1954-09-09,16.657745361328125,16.67254638671875,16.665145874023438
11,"Essen, Kreisfreie Stadt",1954-09-09,16.1248779296875,16.4757080078125,16.309585571289062
12,"Köln, Kreisfreie Stadt",1954-09-09,15.79229736328125,16.46539306640625,16.099722726004465
13,"Dresden, Kreisfreie Stadt",1954-09-09,16.99444580078125,17.068878173828125,17.036387125651043
14,"Leipzig, Kreisfreie Stadt",1954-09-09,17.50244140625,17.518218994140625,17.510330200195312
0,"München, Kreisfreie Stadt",1954-09-10,16.60467529296875,16.759185791015625,16.705729166666668
1,"Stuttgart, Stadtkreis",1954-09-10,17.5018310546875,17.51519775390625,17.508514404296875
2,"Nürnberg, Kreisfreie Stadt",1954-09-10,16.97222900390625,17.074615478515625,17.023422241210938
3,"Bremen, Kreisfreie Stadt",1954-09-10,16.3209228515625,16.741455078125,16.53701171875
4,Hamburg,1954-09-10,16.48876953125,16.843902587890625,16.647763338955965
5,"Frankfurt am Main, Kreisfreie Stadt",1954-09-10,17.668701171875,18.0009765625,17.83831787109375
6,Berlin,1954-09-10,17.612579345703125,17.832550048828125,17.697427368164064
7,"Dortmund, Kreisfreie Stadt",1954-09-10,17.236602783203125,17.389739990234375,17.31200408935547
8,Region Hannover,1954-09-10,17.25665283203125,17.8056640625,17.534208170572917
9,"Düsseldorf, Kreisfreie Stadt",1954-09-10,17.13909912109375,17.58966064453125,17.386886596679688
10,"Duisburg, Kreisfreie Stadt",1954-09-10,17.1766357421875,17.28973388671875,17.233184814453125
11,"Essen, Kreisfreie Stadt",1954-09-10,16.9451904296875,17.13677978515625,17.05071258544922
12,"Köln, Kreisfreie Stadt",1954-09-10,17.60760498046875,17.759552001953125,17.680799211774552
13,"Dresden, Kreisfreie Stadt",1954-09-10,17.86260986328125,18.0074462890625,17.9205322265625
14,"Leipzig, Kreisfreie Stadt",1954-09-10,18.16143798828125,18.1846923828125,18.173065185546875
0,"München, Kreisfreie Stadt",1954-09-11,18.5831298828125,18.7803955078125,18.685546875
1,"Stuttgart, Stadtkreis",1954-09-11,18.57818603515625,18.780609130859375,18.679397583007812
2,"Nürnberg, Kreisfreie Stadt",1954-09-11,18.6636962890625,18.663726806640625,18.663711547851562
3,"Bremen, Kreisfreie Stadt",1954-09-11,15.874298095703125,16.21197509765625,16.0368896484375
4,Hamburg,1954-09-11,15.9676513671875,16.496429443359375,16.19611982865767
5,"Frankfurt am Main, Kreisfreie Stadt",1954-09-11,18.08599853515625,18.4493408203125,18.292409261067707
6,Berlin,1954-09-11,18.228515625,18.4775390625,18.345474243164062
7,"Dortmund, Kreisfreie Stadt",1954-09-11,15.867523193359375,16.1405029296875,16.00745391845703
8,Region Hannover,1954-09-11,16.5380859375,17.35748291015625,17.003772989908853
9,"Düsseldorf, Kreisfreie Stadt",1954-09-11,15.87030029296875,16.366363525390625,16.155174255371094
10,"Duisburg, Kreisfreie Stadt",1954-09-11,16.1419677734375,16.160186767578125,16.151077270507812
11,"Essen, Kreisfreie Stadt",1954-09-11,15.682769775390625,15.993621826171875,15.849952697753906
12,"Köln, Kreisfreie Stadt",1954-09-11,16.4569091796875,16.6578369140625,16.542728969029017
13,"Dresden, Kreisfreie Stadt",1954-09-11,19.23968505859375,19.3397216796875,19.287821451822918
14,"Leipzig, Kreisfreie Stadt",1954-09-11,19.347900390625,19.392852783203125,19.370376586914062
0,"München, Kreisfreie Stadt",1954-09-12,16.71160888671875,16.9158935546875,16.804931640625
1,"Stuttgart, Stadtkreis",1954-09-12,14.6158447265625,14.8504638671875,14.733154296875
2,"Nürnberg, Kreisfreie Stadt",1954-09-12,14.66424560546875,14.692138671875,14.678192138671875
3,"Bremen, Kreisfreie Stadt",1954-09-12,13.89697265625,14.1363525390625,14.022003173828125
4,Hamburg,1954-09-12,13.8109130859375,14.108154296875,13.955724542791193
5,"Frankfurt am Main, Kreisfreie Stadt",1954-09-12,14.5010986328125,14.851470947265625,14.702412923177084
6,Berlin,1954-09-12,15.61138916015625,15.86651611328125,15.723611450195312
7,"Dortmund, Kreisfreie Stadt",1954-09-12,13.21240234375,13.591522216796875,13.406021118164062
8,Region Hannover,1954-09-12,13.6260986328125,14.515380859375,14.229477945963541
9,"Düsseldorf, Kreisfreie Stadt",1954-09-12,13.309722900390625,13.759124755859375,13.603767395019531
10,"Duisburg, Kreisfreie Stadt",1954-09-12,13.7437744140625,13.801513671875,13.77264404296875
11,"Essen, Kreisfreie Stadt",1954-09-12,13.16888427734375,13.5904541015625,13.388656616210938
12,"Köln, Kreisfreie Stadt",1954-09-12,13.5023193359375,13.805938720703125,13.629900251116071
13,"Dresden, Kreisfreie Stadt",1954-09-12,16.806884765625,16.96258544921875,16.900950113932293
14,"Leipzig, Kreisfreie Stadt",1954-09-12,16.42462158203125,16.478363037109375,16.451492309570312
0,"München, Kreisfreie Stadt",1954-09-13,13.814361572265625,13.882537841796875,13.83758544921875
1,"Stuttgart, Stadtkreis",1954-09-13,13.1883544921875,13.3516845703125,13.27001953125
2,"Nürnberg, Kreisfreie Stadt",1954-09-13,13.7178955078125,13.722412109375,13.72015380859375
3,"Bremen, Kreisfreie Stadt",1954-09-13,13.62384033203125,13.789306640625,13.707464599609375
4,Hamburg,1954-09-13,13.46923828125,13.74310302734375,13.626747824928977
5,"Frankfurt am Main, Kreisfreie Stadt",1954-09-13,13.03997802734375,13.263580322265625,13.168996175130209
6,Berlin,1954-09-13,14.340728759765625,14.575439453125,14.437005615234375
7,"Dortmund, Kreisfreie Stadt",1954-09-13,12.604278564453125,12.996368408203125,12.804771423339844
8,Region Hannover,1954-09-13,12.87994384765625,13.729705810546875,13.488993326822916
9,"Düsseldorf, Kreisfreie Stadt",1954-09-13,12.791717529296875,13.28076171875,13.08917236328125
10,"Duisburg, Kreisfreie Stadt",1954-09-13,13.300048828125,13.358917236328125,13.329483032226562
11,"Essen, Kreisfreie Stadt",1954-09-13,12.659393310546875,13.10009765625,12.888496398925781
12,"Köln, Kreisfreie Stadt",1954-09-13,12.804931640625,13.201873779296875,12.969757080078125
13,"Dresden, Kreisfreie Stadt",1954-09-13,14.0499267578125,14.2071533203125,14.1416015625
14,"Leipzig, Kreisfreie Stadt",1954-09-13,14.094146728515625,14.10009765625,14.097122192382812
0,"München, Kreisfreie Stadt",1954-09-14,14.30035400390625,14.455902099609375,14.382232666015625
1,"Stuttgart, Stadtkreis",1954-09-14,13.08782958984375,13.273406982421875,13.180618286132812
2,"Nürnberg, Kreisfreie Stadt",1954-09-14,13.48492431640625,13.60687255859375,13.5458984375
3,"Bremen, Kreisfreie Stadt",1954-09-14,13.462799072265625,13.723236083984375,13.590869140625
4,Hamburg,1954-09-14,13.60137939453125,13.86175537109375,13.706995183771307
5,"Frankfurt am Main, Kreisfreie Stadt",1954-09-14,12.86767578125,12.965240478515625,12.929361979166666
6,Berlin,1954-09-14,13.062286376953125,13.587158203125,13.24522705078125
7,"Dortmund, Kreisfreie Stadt",1954-09-14,13.044769287109375,13.26702880859375,13.161849975585938
8,Region Hannover,1954-09-14,13.060302734375,14.011383056640625,13.662107340494792
9,"Düsseldorf, Kreisfreie Stadt",1954-09-14,12.9656982421875,13.28778076171875,13.169136047363281
10,"Duisburg, Kreisfreie Stadt",1954-09-14,13.252197265625,13.294708251953125,13.273452758789062
11,"Essen, Kreisfreie Stadt",1954-09-14,12.904083251953125,13.15777587890625,13.039543151855469
12,"Köln, Kreisfreie Stadt",1954-09-14,12.858306884765625,13.26702880859375,13.041578020368304
13,"Dresden, Kreisfreie Stadt",1954-09-14,12.27392578125,12.3563232421875,12.325978597005209
14,"Leipzig, Kreisfreie Stadt",1954-09-14,12.215484619140625,12.265625,12.240554809570312
0,"München, Kreisfreie Stadt",1954-09-15,12.04803466796875,12.157745361328125,12.097076416015625
1,"Stuttgart, Stadtkreis",1954-09-15,12.56884765625,12.715301513671875,12.642074584960938
2,"Nürnberg, Kreisfreie Stadt",1954-09-15,13.17584228515625,13.23211669921875,13.2039794921875
3,"Bremen, Kreisfreie Stadt",1954-09-15,12.76904296875,12.96038818359375,12.868939208984376
4,Hamburg,1954-09-15,12.823486328125,13.180572509765625,12.95332197709517
5,"Frankfurt am Main, Kreisfreie Stadt",1954-09-15,13.95196533203125,14.2633056640625,14.11669921875
6,Berlin,1954-09-15,14.92449951171875,15.190460205078125,15.031735229492188
7,"Dortmund, Kreisfreie Stadt",1954-09-15,13.10247802734375,13.354278564453125,13.232864379882812
8,Region Hannover,1954-09-15,13.380401611328125,14.18695068359375,13.78418680826823
9,"Düsseldorf, Kreisfreie Stadt",1954-09-15,13.11810302734375,13.574371337890625,13.411651611328125
10,"Duisburg, Kreisfreie Stadt",1954-09-15,13.45245361328125,13.480743408203125,13.466598510742188
11,"Essen, Kreisfreie Stadt",1954-09-15,12.95257568359375,13.2752685546875,13.122871398925781
12,"Köln, Kreisfreie Stadt",1954-09-15,13.4012451171875,13.7298583984375,13.596758161272321
13,"Dresden, Kreisfreie Stadt",1954-09-15,14.117919921875,14.1710205078125,14.141367594401041
14,"Leipzig, Kreisfreie Stadt",1954-09-15,14.8682861328125,14.89306640625,14.88067626953125
0,"München, Kreisfreie Stadt",1954-09-16,14.06787109375,14.1181640625,14.091044108072916
1,"Stuttgart, Stadtkreis",1954-09-16,15.2047119140625,15.347412109375,15.27606201171875
2,"Nürnberg, Kreisfreie Stadt",1954-09-16,15.198333740234375,15.29901123046875,15.248672485351562
3,"Bremen, Kreisfreie Stadt",1954-09-16,14.4979248046875,14.67144775390625,14.591534423828126
4,Hamburg,1954-09-16,14.073760986328125,14.472076416015625,14.270624334161932
5,"Frankfurt am Main, Kreisfreie Stadt",1954-09-16,15.942535400390625,16.2138671875,16.09259033203125
6,Berlin,1954-09-16,16.8531494140625,17.02825927734375,16.957852172851563
7,"Dortmund, Kreisfreie Stadt",1954-09-16,15.2252197265625,15.5584716796875,15.3948974609375
8,Region Hannover,1954-09-16,15.36077880859375,15.905426025390625,15.665750122070312
9,"Düsseldorf, Kreisfreie Stadt",1954-09-16,15.378692626953125,15.8729248046875,15.702049255371094
10,"Duisburg, Kreisfreie Stadt",1954-09-16,15.800567626953125,15.81494140625,15.807754516601562
11,"Essen, Kreisfreie Stadt",1954-09-16,15.19830322265625,15.588531494140625,15.402229309082031
12,"Köln, Kreisfreie Stadt",1954-09-16,15.637298583984375,15.994110107421875,15.809121268136161
13,"Dresden, Kreisfreie Stadt",1954-09-16,16.413360595703125,16.51055908203125,16.475982666015625
14,"Leipzig, Kreisfreie Stadt",1954-09-16,16.88677978515625,16.898345947265625,16.892562866210938
0,"München, Kreisfreie Stadt",1954-09-17,14.7821044921875,14.965728759765625,14.874888102213541
1,"Stuttgart, Stadtkreis",1954-09-17,13.619384765625,13.8001708984375,13.70977783203125
2,"Nürnberg, Kreisfreie Stadt",1954-09-17,13.0262451171875,13.066925048828125,13.046585083007812
3,"Bremen, Kreisfreie Stadt",1954-09-17,13.40594482421875,13.5703125,13.4950927734375
4,Hamburg,1954-09-17,13.144439697265625,13.433685302734375,13.301491477272727
5,"Frankfurt am Main, Kreisfreie Stadt",1954-09-17,12.65350341796875,12.971435546875,12.827677408854166
6,Berlin,1954-09-17,14.0975341796875,14.27655029296875,14.196261596679687
7,"Dortmund, Kreisfreie Stadt",1954-09-17,12.7073974609375,13.13763427734375,12.926597595214844
8,Region Hannover,1954-09-17,12.843048095703125,13.61370849609375,13.43446044921875
9,"Düsseldorf, Kreisfreie Stadt",1954-09-17,12.897216796875,13.45330810546875,13.245071411132812
10,"Duisburg, Kreisfreie Stadt",1954-09-17,13.438995361328125,13.488983154296875,13.4639892578125
11,"Essen, Kreisfreie Stadt",1954-09-17,12.7333984375,13.2264404296875,12.990753173828125
12,"Köln, Kreisfreie Stadt",1954-09-17,12.922607421875,13.3927001953125,13.115879603794642
13,"Dresden, Kreisfreie Stadt",1954-09-17,13.905792236328125,14.0836181640625,14.01104736328125
14,"Leipzig, Kreisfreie Stadt",1954-09-17,13.85931396484375,13.88580322265625,13.87255859375
0,"München, Kreisfreie Stadt",1954-09-18,12.9864501953125,13.008270263671875,13.000803629557291
1,"Stuttgart, Stadtkreis",1954-09-18,13.34881591796875,13.512969970703125,13.430892944335938
2,"Nürnberg, Kreisfreie Stadt",1954-09-18,12.412261962890625,12.46484375,12.438552856445312
3,"Bremen, Kreisfreie Stadt",1954-09-18,12.121551513671875,12.2071533203125,12.156512451171874
4,Hamburg,1954-09-18,11.670166015625,12.03094482421875,11.879158713600852
5,"Frankfurt am Main, Kreisfreie Stadt",1954-09-18,12.689849853515625,12.9315185546875,12.829071044921875
6,Berlin,1954-09-18,13.0416259765625,13.408966064453125,13.239541625976562
7,"Dortmund, Kreisfreie Stadt",1954-09-18,13.22509765625,13.6224365234375,13.427291870117188
8,Region Hannover,1954-09-18,12.912353515625,13.375,13.153934733072917
9,"Düsseldorf, Kreisfreie Stadt",1954-09-18,13.3065185546875,13.770721435546875,13.596923828125
10,"Duisburg, Kreisfreie Stadt",1954-09-18,13.793792724609375,13.886566162109375,13.840179443359375
11,"Essen, Kreisfreie Stadt",1954-09-18,13.205810546875,13.681549072265625,13.453498840332031
12,"Köln, Kreisfreie Stadt",1954-09-18,13.27777099609375,13.718414306640625,13.457489013671875
13,"Dresden, Kreisfreie Stadt",1954-09-18,13.211517333984375,13.2869873046875,13.255177815755209
14,"Leipzig, Kreisfreie Stadt",1954-09-18,13.96234130859375,13.97430419921875,13.96832275390625
